Source sentence,Answer sentence
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,发生杀人案件是民警/协警殉职的原因事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,嫌疑人被-抓获是民警/协警殉职的后续事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,人开枪是嫌疑人被-抓获的后续事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,人自杀是人开枪的后续事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,民警/协警殉职是人开枪的无关事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,发生杀人案件是嫌疑人被-抓获的无关事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,发生杀人案件是人开枪的无关事件。
发生杀人案件，民警/协警殉职，嫌疑人被-抓获，人开枪，人自杀，,发生杀人案件是人开枪的无关事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,战斗机突发机械故障是空军某部组织飞行训练的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,状态无法控制是战斗机突发机械故障的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,飞机坠落是状态无法控制的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,飞行员跳伞是飞机坠落的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,群众被-送到医院是飞行员跳伞的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,医院治疗是群众被-送到医院的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,领导关切受伤人员是医院治疗的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,领导组织治疗是领导关切受伤人员的后续事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,医院治疗是飞机坠落的无关事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,空军某部组织飞行训练是状态无法控制的无关事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,战斗机突发机械故障是领导关切受伤人员的无关事件。
空军某部组织飞行训练，战斗机突发机械故障，状态无法控制，飞机坠落，飞行员跳伞，群众被-送到医院，医院治疗，领导关切受伤人员，领导组织治疗，,飞机坠落是领导关切受伤人员的无关事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,政府核查是厂房发生爆燃事故的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,事故造成受伤是政府核查的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导到达现场是政府核查的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导到达现场是事故造成受伤的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导启动预案是领导到达现场的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导成立工作组是领导启动预案的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导进行善后是领导成立工作组的后续事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导成立工作组是事故造成受伤的无关事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,政府核查是领导成立工作组的无关事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,厂房发生爆燃事故是领导成立工作组的无关事件。
厂房发生爆燃事故，政府核查，事故造成受伤，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导到达现场是领导成立工作组的无关事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,政府核查是厂房发生爆燃事故的后续事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导到达现场是政府核查的后续事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导启动预案是领导到达现场的后续事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导成立工作组是领导启动预案的后续事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,领导进行善后是领导成立工作组的后续事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,厂房发生爆燃事故是领导成立工作组的无关事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,厂房发生爆燃事故是领导到达现场的无关事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,政府核查是领导启动预案的无关事件。
厂房发生爆燃事故，政府核查，领导到达现场，领导启动预案，领导成立工作组，领导进行善后，,厂房发生爆燃事故是领导到达现场的无关事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,矿山发生爆炸事故是造成死亡的原因事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,负责人赶到龙山公司是造成死亡的后续事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,负责人成立领导小组是负责人赶到龙山公司的后续事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,专家进行安全处理是负责人成立领导小组的后续事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,负责人赶到龙山公司是矿山发生爆炸事故的无关事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,矿山发生爆炸事故是负责人赶到龙山公司的无关事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,负责人成立领导小组是造成死亡的无关事件。
矿山发生爆炸事故，造成死亡，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,矿山发生爆炸事故是负责人赶到龙山公司的无关事件。
矿山发生爆炸事故，造成受伤，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,矿山发生爆炸事故是造成受伤的原因事件。
矿山发生爆炸事故，造成受伤，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,负责人赶到龙山公司是造成受伤的后续事件。
矿山发生爆炸事故，造成受伤，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,负责人成立领导小组是负责人赶到龙山公司的后续事件。
矿山发生爆炸事故，造成受伤，负责人赶到龙山公司，负责人成立领导小组，专家进行安全处理，,专家进行安全处理是负责人成立领导小组的后续事件。
